"status","code","msg","response__c","response__h","response__l","response__ch","response__cp","response__t","response__s","response__cty","response__ccy","response__exch","response__id","response__tm","info__exchanges","info__sectors","info__server_time","info__credit_count","info___t"
"","","","109.05","109.40","107.95","+2.10","1.96%","1611050293","KITE","india","INR","BSE","65453","2021-01-19 09:58:13","","","","",""
"","","","235.50","237.00","231.90","+5.35","2.32%","1611050285","KRBL","india","INR","BSE","65454","2021-01-19 09:58:05","","","","",""
"","","","57.35","58.95","57.00","+0.55","0.97%","1611050376","MARK","india","INR","BSE","65455","2021-01-19 09:59:36","","","","",""
"","","","1089.30","1207.85","1079.00","-67.15","-5.81%","1611051008","MAST","india","INR","BSE","65456","2021-01-19 10:10:08","","","","",""
"","","","6850.00","6850.00","6712.55","+136.20","2.03%","1611050393","PROR","india","INR","BSE","65457","2021-01-19 09:59:53","","","","",""
"","","","22.25","22.55","20.60","+1.75","8.54%","1600423195","NECT","india","INR","BSE","65458","2020-09-18 09:59:55","","","","",""
"","","","595.00","596.95","575.70","+21.10","3.68%","1611050377","NSEL","india","INR","BSE","65459","2021-01-19 09:59:37","","","","",""
"","","","207.05","223.45","204.90","-6.60","-3.09%","1600423800","PNCA","india","INR","BSE","65460","2020-09-18 10:10:00","","","","",""
"","","","430.20","434.30","428.00","+1.25","0.29%","1611050373","SHME","india","INR","BSE","65461","2021-01-19 09:59:33","","","","",""
"","","","845.20","852.35","798.85","+12.95","1.56%","1611050390","SKCT","india","INR","BSE","65462","2021-01-19 09:59:50","","","","",""
"","","","536.35","554.90","528.00","-2.30","-0.43%","1600422227","EXPL","india","INR","BSE","65463","2020-09-18 09:43:47","","","","",""
"","","","84.70","86.60","83.90","+0.75","0.89%","1611050399","SUVP","india","INR","BSE","65464","2021-01-19 09:59:59","","","","",""
"","","","166.30","169.55","165.35","+1.50","0.91%","1611050201","VIML","india","INR","BSE","65465","2021-01-19 09:56:41","","","","",""
"","","","20.50","20.60","20.05","+0.55","2.76%","1600423196","VVMD","india","INR","BSE","65466","2020-09-18 09:59:56","","","","",""
"","","","187.00","191.80","186.70","-2.85","-1.5%","1611050397","PNCI","india","INR","BSE","65467","2021-01-19 09:59:57","","","","",""
"","","","67.45","69.95","64.55","+1.95","2.98%","1611050392","FINE","india","INR","BSE","65468","2021-01-19 09:59:52","","","","",""
"","","","82.20","83.55","81.15","+0.50","0.61%","1611050384","WELS","india","INR","BSE","65469","2021-01-19 09:59:44","","","","",""
"","","","417.00","423.00","407.05","+11.05","2.72%","1611050379","ADAI","india","INR","BSE","65470","2021-01-19 09:59:39","","","","",""
"","","","596.30","605.00","590.60","+10.25","1.75%","1611050396","SYNN","india","INR","BSE","65471","2021-01-19 09:59:56","","","","",""
"","","","17.95","18.40","17.95","+0.05","0.28%","1611049826","ALAK","india","INR","BSE","65472","2021-01-19 09:50:26","","","","",""
"","","","91.90","94.00","91.45","-0.05","-0.05%","1600423031","ARVD","india","INR","BSE","65473","2020-09-18 09:57:11","","","","",""
"","","","68.50","69.80","66.80","+1.85","2.78%","1611051000","ITCM","india","INR","BSE","65474","2021-01-19 10:10:00","","","","",""
"","","","325.00","335.55","325.00","-1.60","-0.49%","1611050244","KAYA","india","INR","BSE","65475","2021-01-19 09:57:24","","","","",""
"","","","28.70","28.70","28.70","+1.35","4.94%","1611049879","MAJC","india","INR","BSE","65476","2021-01-19 09:51:19","","","","",""
"","","","42.60","43.05","42.45","+0.50","1.19%","1611050112","NAVR","india","INR","BSE","65477","2021-01-19 09:55:12","","","","",""
"","","","427.00","428.70","420.00","+5.50","1.3%","1611049941","POMP","india","INR","BSE","65478","2021-01-19 09:52:21","","","","",""
"","","","76.95","77.10","72.10","+4.90","6.8%","1611049950","PRDA","india","INR","BSE","65479","2021-01-19 09:52:30","","","","",""
"","","","41.95","43.30","41.20","-1.40","-3.23%","10/01","CODE","india","INR","BSE","65480","2021-01-10 00:00:00","","","","",""
"","","","50.20","50.65","46.80","+3.60","7.73%","1611051009","IDFB","india","INR","BSE","65481","2021-01-19 10:10:09","","","","",""
"","","","77.45","78.55","74.85","+2.15","2.86%","1611050295","SATR","india","INR","BSE","65482","2021-01-19 09:58:15","","","","",""
"","","","1663.80","1674.90","1600.15","+69.60","4.37%","1611050383","INGL","india","INR","BSE","65483","2021-01-19 09:59:43","","","","",""
"","","","124.85","127.50","124.55","+1.25","1.01%","1611050048","SHKE","india","INR","BSE","65484","2021-01-19 09:54:08","","","","",""
"","","","143.00","144.00","137.00","+1.75","1.24%","1611050393","JKIP","india","INR","BSE","65485","2021-01-19 09:59:53","","","","",""
"","","","64.50","64.50","62.45","+2.75","4.45%","1611050393","JMNA","india","INR","BSE","65486","2021-01-19 09:59:53","","","","",""
"","","","3068.80","3081.05","3027.00","+22.85","0.75%","1611050361","ALKE","india","INR","BSE","65487","2021-01-19 09:59:21","","","","",""
"","","","2280.25","2285.95","2213.00","+49.10","2.2%","1611050364","DLPA","india","INR","BSE","65488","2021-01-19 09:59:24","","","","",""
"","","","11.00","11.40","11.00","-0.30","-2.65%","1600423195","SETC","india","INR","BSE","65489","2020-09-18 09:59:55","","","","",""
"","","","5.58","5.58","5.06","+0.26","4.89%","1600421258","VIEC","india","INR","BSE","65490","2020-09-18 09:27:38","","","","",""
"","","","158.00","159.65","158.00","0.00","0%","1611048705","BHAE","india","INR","BSE","65491","2021-01-19 09:31:45","","","","",""
"","","","1597.20","1635.00","1565.60","+21.65","1.37%","1611050264","LUXI","india","INR","BSE","65492","2021-01-19 09:57:44","","","","",""
"","","","472.40","488.25","455.00","+21.70","4.81%","1611050396","NARY","india","INR","BSE","65493","2021-01-19 09:59:56","","","","",""
"","","","148.20","149.45","147.00","+3.30","2.28%","1611050248","JINA","india","INR","BSE","65494","2021-01-19 09:57:28","","","","",""
"","","","2747.40","2772.00","2697.40","+51.15","1.9%","1611050194","TLSV","india","INR","BSE","65495","2021-01-19 09:56:34","","","","",""
"","","","323.25","349.25","321.20","-5.65","-1.72%","1611050380","MOLT","india","INR","BSE","65496","2021-01-19 09:59:40","","","","",""
"","","","167.85","169.90","165.35","+4.50","2.75%","1611050225","QUIC","india","INR","BSE","65497","2021-01-19 09:57:05","","","","",""
"","","","214.00","221.00","207.80","+8.00","3.88%","1611051000","SEQU","india","INR","BSE","65498","2021-01-19 10:10:00","","","","",""
"","","","174.10","175.80","170.15","+4.10","2.41%","1611050398","ADIA","india","INR","BSE","65499","2021-01-19 09:59:58","","","","",""
"","","","74.00","75.55","74.00","-0.50","-0.67%","1600414738","KAMI","india","INR","BSE","65500","2020-09-18 07:38:58","","","","",""
"","","","67.75","68.10","65.05","+2.55","3.91%","1611050391","WLSP","india","INR","BSE","65501","2021-01-19 09:59:51","","","","",""
"","","","85.75","86.90","85.00","-0.60","-0.69%","1608285238","IFIB","india","INR","BSE","65502","2020-12-18 09:53:58","","","","",""
"","","","75.30","76.35","74.60","+0.90","1.21%","1611050369","EQHL","india","INR","BSE","65503","2021-01-19 09:59:29","","","","",""
"","","","47.15","47.50","46.60","+1.30","2.84%","1611049750","ABML","india","INR","BSE","65504","2021-01-19 09:49:10","","","","",""
"","","","274.85","281.10","273.95","-7.80","-2.76%","1600423800","ADOR","india","INR","BSE","65505","2020-09-18 10:10:00","","","","",""
"","","","164.45","168.95","164.10","-2.00","-1.2%","1600423157","ALPI","india","INR","BSE","65506","2020-09-18 09:59:17","","","","",""
"","","","1053.40","1105.00","1039.15","-22.30","-2.07%","1611050395","AMBK","india","INR","BSE","65507","2021-01-19 09:59:55","","","","",""
"","","","591.70","602.00","586.50","-0.20","-0.03%","1611050387","AMRN","india","INR","BSE","65508","2021-01-19 09:59:47","","","","",""
"","","","288.15","293.90","274.65","-3.25","-1.12%","1611050087","ASGI","india","INR","BSE","65509","2021-01-19 09:54:47","","","","",""
"","","","1230.60","1259.00","1230.00","-4.40","-0.36%","1611050320","ASTE","india","INR","BSE","65510","2021-01-19 09:58:40","","","","",""
"","","","1132.95","1151.00","1112.00","+32.20","2.93%","1611050301","BAMN","india","INR","BSE","65511","2021-01-19 09:58:21","","","","",""
"","","","902.55","914.00","902.55","+5.15","0.57%","1611050316","BBJL","india","INR","BSE","65512","2021-01-19 09:58:36","","","","",""
"","","","154.90","156.50","152.00","+4.45","2.96%","1611050385","BHAN","india","INR","BSE","65513","2021-01-19 09:59:45","","","","",""
"","","","7.15","7.15","7.00","+0.05","0.7%","1600422088","BLKS","india","INR","BSE","65514","2020-09-18 09:41:28","","","","",""
"","","","54.50","56.85","53.95","-1.50","-2.68%","1600422961","BRLE","india","INR","BSE","65515","2020-09-18 09:56:01","","","","",""
"","","","45.90","46.60","41.60","+4.70","11.41%","1611050399","CEIT","india","INR","BSE","65516","2021-01-19 09:59:59","","","","",""
"","","","370.90","387.25","369.00","-7.00","-1.85%","1611050314","CRIL","india","INR","BSE","65517","2021-01-19 09:58:34","","","","",""
"","","","441.45","446.95","437.80","+6.25","1.44%","1611050125","CSFL","india","INR","BSE","65518","2021-01-19 09:55:25","","","","",""
"","","","168.70","171.00","168.70","+1.10","0.66%","1611050149","DAMS","india","INR","BSE","65519","2021-01-19 09:55:49","","","","",""
"","","","111.30","115.00","109.70","-3.10","-2.71%","10/01","DEIN","india","INR","BSE","65520","2021-01-10 00:00:00","","","","",""
"","","","139.15","141.00","138.05","+1.40","1.02%","1611050259","DLMI","india","INR","BSE","65521","2021-01-19 09:57:39","","","","",""
"","","","31.00","31.35","30.65","+0.20","0.65%","1611050369","DWAR","india","INR","BSE","65522","2021-01-19 09:59:29","","","","",""
"","","","28.35","29.45","28.35","-0.15","-0.53%","1600420832","EKCL","india","INR","BSE","65523","2020-09-18 09:20:32","","","","",""
"","","","109.00","112.75","108.00","-4.00","-3.54%","1600423068","ELTH","india","INR","BSE","65524","2020-09-18 09:57:48","","","","",""
"","","","48.00","49.45","46.50","+0.90","1.91%","1600423167","EMMI","india","INR","BSE","65525","2020-09-18 09:59:27","","","","",""
"","","","199.00","202.15","197.00","+3.20","1.63%","1611050391","ERDY","india","INR","BSE","65526","2021-01-19 09:59:51","","","","",""
"","","","1764.05","1798.00","1760.25","-9.50","-0.54%","1611050239","ESAB","india","INR","BSE","65527","2021-01-19 09:57:19","","","","",""
"","","","259.15","266.80","257.00","+0.40","0.15%","1611050395","ESSL","india","INR","BSE","65528","2021-01-19 09:59:55","","","","",""
"","","","323.65","323.65","305.40","+12.95","4.17%","1611050395","EVRI","india","INR","BSE","65529","2021-01-19 09:59:55","","","","",""
"","","","856.00","858.75","842.45","+13.35","1.58%","1611050288","EXCI","india","INR","BSE","65530","2021-01-19 09:58:08","","","","",""
"","","","377.25","392.00","371.30","-7.55","-1.96%","1600422708","FEDM","india","INR","BSE","65531","2020-09-18 09:51:48","","","","",""
"","","","593.30","598.50","590.25","+7.20","1.23%","1611050326","FIIN","india","INR","BSE","65532","2021-01-19 09:58:46","","","","",""
"","","","66.20","67.85","65.05","+0.70","1.07%","1611050397","FLTX","india","INR","BSE","65533","2021-01-19 09:59:57","","","","",""
"","","","13.62","13.70","13.00","+0.11","0.81%","1611045426","FURdv","india","INR","BSE","65534","2021-01-19 08:37:06","","","","",""
"","","","109.30","110.25","106.85","+1.55","1.44%","1611050384","GABR","india","INR","BSE","65535","2021-01-19 09:59:44","","","","",""
"","","","141.60","143.50","140.30","+4.05","2.94%","1611050358","GAME","india","INR","BSE","65536","2021-01-19 09:59:18","","","","",""
"","","","41.65","41.85","40.80","+0.85","2.08%","1611050258","GAPR","india","INR","BSE","65537","2021-01-19 09:57:38","","","","",""
"","","","530.10","550.00","530.10","+2.10","0.4%","1611050383","GDPI","india","INR","BSE","65538","2021-01-19 09:59:43","","","","",""
"","","","36.90","37.50","35.05","+1.50","4.24%","1611050137","GEOE","india","INR","BSE","65539","2021-01-19 09:55:37","","","","",""
"","","","53.90","55.00","53.00","+0.90","1.7%","1611050384","GEOJ","india","INR","BSE","65540","2021-01-19 09:59:44","","","","",""
"","","","208.70","211.50","207.25","-0.45","-0.22%","1611050381","GHCH","india","INR","BSE","65541","2021-01-19 09:59:41","","","","",""
"","","","26.50","28.00","26.00","-0.50","-1.85%","1600422577","GHFC","india","INR","BSE","65542","2020-09-18 09:49:37","","","","",""
"","","","78.95","79.85","78.00","+0.80","1.02%","1611050329","GJIP","india","INR","BSE","65543","2021-01-19 09:58:49","","","","",""
"","","","384.20","399.80","365.50","+16.80","4.57%","1611050393","GLOS","india","INR","BSE","65544","2021-01-19 09:59:53","","","","",""
"","","","427.95","428.00","413.00","+17.95","4.38%","1611050360","GMBR","india","INR","BSE","65545","2021-01-19 09:59:20","","","","",""
"","","","271.00","274.85","268.50","+6.90","2.61%","1611050189","GOAC","india","INR","BSE","65546","2021-01-19 09:56:29","","","","",""
"","","","138.05","139.90","135.40","+4.10","3.06%","1611050392","OLEC","india","INR","BSE","65547","2021-01-19 09:59:52","","","","",""
"","","","87.65","91.00","87.10","+0.60","0.69%","1611050066","GOKL","india","INR","BSE","65548","2021-01-19 09:54:26","","","","",""
"","","","2202.00","2207.55","2177.10","+48.55","2.25%","1611050342","GRWL","india","INR","BSE","65549","2021-01-19 09:59:02","","","","",""
"","","","122.10","124.90","119.45","+1.20","0.99%","1611049803","GUFI","india","INR","BSE","65550","2021-01-19 09:50:03","","","","",""
"","","","36.15","36.15","33.30","+3.25","9.88%","1611050396","HBLS","india","INR","BSE","65551","2021-01-19 09:59:56","","","","",""
"","","","297.80","303.30","297.70","+1.20","0.4%","1611050335","HEFI","india","INR","BSE","65552","2021-01-19 09:58:55","","","","",""
"","","","1682.95","1711.25","1674.50","-8.25","-0.49%","1611050381","HEST","india","INR","BSE","65553","2021-01-19 09:59:41","","","","",""
"","","","2196.95","2221.00","2180.05","-4.95","-0.22%","1611050218","HLLT","india","INR","BSE","65554","2021-01-19 09:56:58","","","","",""
"","","","49.50","49.90","48.90","+1.15","2.38%","1611050349","HIMD","india","INR","BSE","65555","2021-01-19 09:59:09","","","","",""
"","","","143.05","144.85","140.00","+1.95","1.38%","1611050297","HMSD","india","INR","BSE","65556","2021-01-19 09:58:17","","","","",""
"","","","1051.90","1061.70","1050.35","+0.60","0.06%","1611050282","HOND","india","INR","BSE","65557","2021-01-19 09:58:02","","","","",""
"","","","305.00","319.45","302.35","+0.50","0.16%","1611050359","HUHT","india","INR","BSE","65558","2021-01-19 09:59:19","","","","",""
"","","","148.20","148.20","142.60","+7.05","4.99%","1611050225","ICNT","india","INR","BSE","65559","2021-01-19 09:57:05","","","","",""
"","","","1364.00","1364.00","1317.60","+62.60","4.81%","1611050378","IFBI","india","INR","BSE","65560","2021-01-19 09:59:38","","","","",""
"","","","337.30","352.70","336.15","-2.05","-0.6%","1611050379","IGAM","india","INR","BSE","65561","2021-01-19 09:59:39","","","","",""
"","","","379.00","387.30","370.00","+6.30","1.69%","1611050385","IGLY","india","INR","BSE","65562","2021-01-19 09:59:45","","","","",""
"","","","378.45","394.00","378.45","+1.30","0.34%","1611050319","IGPT","india","INR","BSE","65563","2021-01-19 09:58:39","","","","",""
"","","","205.10","210.00","205.10","+1.15","0.56%","1611050391","IHME","india","INR","BSE","65564","2021-01-19 09:59:51","","","","",""
"","","","414.50","415.00","384.60","+31.45","8.21%","1611050385","IMFA","india","INR","BSE","65565","2021-01-19 09:59:45","","","","",""
"","","","192.00","202.60","191.90","-6.55","-3.3%","10/01","INDB","india","INR","BSE","65566","2021-01-10 00:00:00","","","","",""
"","","","103.80","103.80","96.50","+4.90","4.95%","1611050376","IIAB","india","INR","BSE","65567","2021-01-19 09:59:36","","","","",""
"","","","328.00","334.60","319.00","+5.50","1.71%","1611050396","INEE","india","INR","BSE","65568","2021-01-19 09:59:56","","","","",""
"","","","712.00","720.45","708.50","+11.15","1.59%","1611050384","IOLC","india","INR","BSE","65569","2021-01-19 09:59:44","","","","",""
"","","","496.95","510.00","492.95","-0.25","-0.05%","1611050392","ISIL","india","INR","BSE","65570","2021-01-19 09:59:52","","","","",""
"","","","100.45","105.55","98.75","-3.15","-3.04%","1600422797","JAAO","india","INR","BSE","65571","2020-09-18 09:53:17","","","","",""
"","","","14.72","14.80","13.49","+0.53","3.74%","1611050172","JAIRdv","india","INR","BSE","65572","2021-01-19 09:56:12","","","","",""
"","","","367.20","367.20","329.55","+30.50","9.06%","1611050398","JBMA","india","INR","BSE","65573","2021-01-19 09:59:58","","","","",""
